,Cuisine,BusinessId,Name,Address,Coordinates,URL,NumberOfReviews,Rating,ZipCode
910,italian,-9NO2IDCJMyNGZMAQ1-VQw,NY Pizza Suprema,"['413 8th Ave', 'New York, NY 10001']","{'latitude': 40.7502059936523, 'longitude': -73.9953231811523}",https://www.yelp.com/biz/ny-pizza-suprema-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,2346,4.0,10001
911,italian,VF3wSCRC3mE6JpBQPQXELA,Parm,"['248 Mulberry St', 'New York, NY 10012']","{'latitude': 40.72303, 'longitude': -73.99567}",https://www.yelp.com/biz/parm-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,842,3.5,10012
912,italian,60_ONUWGij1TbvDHSEcOpQ,P.J. Clarke's,"['44 W 63rd St', 'Lincoln Square', 'New York, NY 10023']","{'latitude': 40.7713765, 'longitude': -73.9824758}",https://www.yelp.com/biz/p-j-clarkes-new-york-11?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,899,3.0,10023
913,italian,WdrPI3wo7wOD2ad2cSjPeQ,Denino's Greenwich Village,"['93 Macdougal St', 'New York, NY 10012']","{'latitude': 40.7294, 'longitude': -74.00111}",https://www.yelp.com/biz/deninos-greenwich-village-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,251,4.0,10012
914,italian,lhVXYTziF6ZKs7Ex4uRzqQ,Bin 71,"['237 Columbus Ave', 'New York, NY 10023']","{'latitude': 40.7764743, 'longitude': -73.9793719}",https://www.yelp.com/biz/bin-71-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,128,3.5,10023
915,italian,bpjDo7svAFD10eszaOPQHw,Clinton Hall- 36th St,"['16 W 36th St', 'New York, NY 10018']","{'latitude': 40.75009, 'longitude': -73.98471}",https://www.yelp.com/biz/clinton-hall-36th-st-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,293,3.5,10018
916,italian,m86CNmYThtzzWB3nPnrhbg,Emily - West Village,"['35 Downing St', 'New York, NY 10014']","{'latitude': 40.729375015649076, 'longitude': -74.00386306706551}",https://www.yelp.com/biz/emily-west-village-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,887,4.0,10014
917,italian,TN1dGAwvNevkzXfL0sU41A,BLVD Wine Bar,"['4720 Center Blvd', 'Long Island City, NY 11109']","{'latitude': 40.74596, 'longitude': -73.9575}",https://www.yelp.com/biz/blvd-wine-bar-long-island-city?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,179,4.0,11109
918,italian,1To57srDy-cVko5QWGcogA,Sacco Pizza,"['819 9th Ave', 'New York, NY 10019']","{'latitude': 40.7662658691406, 'longitude': -73.9872665405273}",https://www.yelp.com/biz/sacco-pizza-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,439,4.0,10019
919,italian,_WsfOuvObbp1tH4cBE-jNw,Chart House,"['1700 Harbor Blvd', 'Weehawken, NJ 07086']","{'latitude': 40.7607, 'longitude': -74.018038}",https://www.yelp.com/biz/chart-house-weehawken?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1760,4.0,07086
920,italian,rhCs1nF5KTNwx-4YeyoK3g,Bartolino's Fine Italian Pizza,"['3411 Broadway', 'Astoria, NY 11106']","{'latitude': 40.7607386113415, 'longitude': -73.9223789038732}",https://www.yelp.com/biz/bartolinos-fine-italian-pizza-astoria-11?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,53,4.0,11106
921,italian,i6xP3ZfL78PXg2gjsOz-og,Noidue Carne,"['141 W 69th St', 'New York, NY 10023']","{'latitude': 40.77625, 'longitude': -73.98146}",https://www.yelp.com/biz/noidue-carne-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,47,4.0,10023
922,italian,cD_U5PL1tTl_igFPmr_T3A,C Di Palo,"['151 Mott St', 'between Grand and Broome streets', 'New York, NY 10013']","{'latitude': 40.71942, 'longitude': -73.99644}",https://www.yelp.com/biz/c-di-palo-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,28,5.0,10013
923,italian,nTt5cLJVcmBdM640izladw,Carmentas Italian Specialties,"['50 Starr St', 'Brooklyn, NY 11221']","{'latitude': 40.70114, 'longitude': -73.92677}",https://www.yelp.com/biz/carmentas-italian-specialties-brooklyn-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,136,4.5,11221
924,italian,aSflr1OB8i4cvd0jzMJfig,Brooklyn Roots Italian,"['8620 3rd Ave', 'Brooklyn, NY 11209']","{'latitude': 40.622950474895696, 'longitude': -74.03151550202998}",https://www.yelp.com/biz/brooklyn-roots-italian-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,47,4.5,11209
925,italian,nvisU3jrXgA7xL5nEt3iXA,Don Giovanni Ristorante,"['214 10th Ave', 'New York, NY 10011']","{'latitude': 40.7472138000271, 'longitude': -74.0042828600478}",https://www.yelp.com/biz/don-giovanni-ristorante-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,359,3.5,10011
926,italian,dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,"['35 E 18th St', 'New York, NY 10003']","{'latitude': 40.73775008339078, 'longitude': -73.98963413652181}",https://www.yelp.com/biz/abc-kitchen-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,3132,4.0,10003
927,italian,Vq6hrYq4rkZL6pUZU_N6XQ,Carpaccio,"['1 American Dream Way', 'East Rutherford, NJ 07073']","{'latitude': 40.80896, 'longitude': -74.07074}",https://www.yelp.com/biz/carpaccio-east-rutherford?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,34,4.0,07073
928,italian,BXiX5-ce4NNxsw7eUDZeOg,Giovanni's Brooklyn Eats,"['1657 8th Ave', 'Brooklyn, NY 11215']","{'latitude': 40.6601105, 'longitude': -73.9835205}",https://www.yelp.com/biz/giovannis-brooklyn-eats-brooklyn-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,534,4.0,11215
929,italian,0xS2Jj-RZuFQKgxEWuVxzA,Armonie,"['1649 Park Ave', 'New York, NY 10035']","{'latitude': 40.799791923483, 'longitude': -73.942575354665}",https://www.yelp.com/biz/armonie-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,119,4.0,10035
930,italian,kMxXLrASxsbmS-ZzAaBe-A,Molly's,"['287 3rd Ave', 'New York, NY 10010']","{'latitude': 40.73825, 'longitude': -73.98321}",https://www.yelp.com/biz/mollys-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,551,4.0,10010
931,italian,ieXKc6S3WlEiVkyxgaF9Ig,Tempura Matsui,"['222 E 39th St', 'New York, NY 10016']","{'latitude': 40.74819, 'longitude': -73.97467}",https://www.yelp.com/biz/tempura-matsui-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,173,4.5,10016
932,italian,P_0XSN3msfzvEDX6clRTeg,In Napoli,"['116 Main St', 'Fort Lee, NJ 07024']","{'latitude': 40.85046, 'longitude': -73.96635}",https://www.yelp.com/biz/in-napoli-fort-lee-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,79,4.0,07024
933,italian,akNA5XKUKBGBEBRFljMpXA,La Vera Pizzeria & Restaurant,"['2547 Broadway', 'New York, NY 10025']","{'latitude': 40.7943685, 'longitude': -73.97240833}",https://www.yelp.com/biz/la-vera-pizzeria-and-restaurant-new-york-4?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,27,4.0,10025
934,italian,diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,"['431 W 37th St', 'New York, NY 10018']","{'latitude': 40.7561930774282, 'longitude': -73.9966090932068}",https://www.yelp.com/biz/chefs-table-at-brooklyn-fare-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,615,4.5,10018
935,italian,UM3DuPsG6UKdmsC23O_Icw,Aska,"['47 South 5th St', 'Brooklyn, NY 11249']","{'latitude': 40.71226, 'longitude': -73.96641}",https://www.yelp.com/biz/aska-brooklyn-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,135,4.5,11249
936,italian,iZy9jzm96eyop79Wc1m5Ng,Uncle Paul's Pizza,"['70 Vanderbilt Ave', 'New York, NY 10017']","{'latitude': 40.7547371227125, 'longitude': -73.9768720536618}",https://www.yelp.com/biz/uncle-pauls-pizza-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,425,4.0,10017
937,italian,JnFV_qz7uWbLTY80K89J7Q,Emmett's,"['50 Macdougal St', 'New York, NY 10012']","{'latitude': 40.727303, 'longitude': -74.00243}",https://www.yelp.com/biz/emmetts-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,579,4.0,10012
938,italian,NmzDoAerQUdvMNT90gk4Xw,Addictive NYC,"['19 West 46th St', 'New York, NY 10036']","{'latitude': 40.75655, 'longitude': -73.97996}",https://www.yelp.com/biz/addictive-nyc-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,21,4.5,10036
939,italian,ZhjRaJkfCIVopvamUzrEsA,San Gennaro Trattoria Restaurant Bar,"['2329 Arthur Ave', 'West Bronx, NY 10458']","{'latitude': 40.8540465225016, 'longitude': -73.8889484480023}",https://www.yelp.com/biz/san-gennaro-trattoria-restaurant-bar-west-bronx?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,208,4.0,10458
940,italian,C9BjYm4WyoQFPQUHmBErDg,Bird Dog,"['525 Hudson St', 'New York, NY 10014']","{'latitude': 40.733983, 'longitude': -74.006549}",https://www.yelp.com/biz/bird-dog-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,108,4.5,10014
941,italian,cSRzfprFfAnT1nAcQMgrDA,Fred's Restaurant,"['476 Amsterdam Ave', 'New York, NY 10024']","{'latitude': 40.7856233, 'longitude': -73.9767067}",https://www.yelp.com/biz/freds-restaurant-new-york-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,856,4.0,10024
942,italian,3xd4L_TdfdhuCjAzJecs6A,Michaelangelo's Little Italy,"['2477 Arthur Ave', 'Bronx, NY 10458']","{'latitude': 40.8573321267268, 'longitude': -73.8862630999689}",https://www.yelp.com/biz/michaelangelos-little-italy-bronx-3?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,250,3.5,10458
943,italian,EHINHIbLklEUShuANKjGgw,Tomiño Taberna Gallega,"['192 Grand St', 'New York, NY 10013']","{'latitude': 40.7192978908919, 'longitude': -73.9969160361937}",https://www.yelp.com/biz/tomi%C3%B1o-taberna-gallega-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,370,4.5,10013
944,italian,UF9F0A4e7AJHzNPG5zrHUQ,The Beast Next Door,"['42-51 27th St', 'Long Island City, NY 11101']","{'latitude': 40.74881, 'longitude': -73.94073}",https://www.yelp.com/biz/the-beast-next-door-long-island-city-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,237,4.5,11101
945,italian,eODPY5rejL6CYvN4DEqwrg,Nostro Ristorante,"['710 5th Ave', 'Brooklyn, NY 11215']","{'latitude': 40.660738, 'longitude': -73.994285}",https://www.yelp.com/biz/nostro-ristorante-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,305,4.5,11215
946,italian,t3WXZ8U6espLzY5YQ1Ocsg,Cello Wine & Cocktail Bistro,"['226 E 53rd St', 'New York, NY 10022']","{'latitude': 40.7570686, 'longitude': -73.9684187}",https://www.yelp.com/biz/cello-wine-and-cocktail-bistro-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,207,4.0,10022
947,italian,R7K3u2hcZEAI8ADqGb2LLQ,Bar Pisellino,"['52 Grove St', 'New York, NY 10014']","{'latitude': 40.733, 'longitude': -74.00347}",https://www.yelp.com/biz/bar-pisellino-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,108,3.5,10014
948,italian,rHYuRaSdcXjKTlOmW91nnQ,Solaro,"['13 Carmine St', 'New York, NY 10014']","{'latitude': 40.730588, 'longitude': -74.00238}",https://www.yelp.com/biz/solaro-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,52,4.5,10014
949,italian,4SN0mwVSzVkFTpb_aH8cgg,La Cava,"['939 2nd Ave', 'New York, NY 10022']","{'latitude': 40.7548159435015, 'longitude': -73.9688132098044}",https://www.yelp.com/biz/la-cava-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,259,3.5,10022
950,italian,fEig4z0y_qCMRLvW7HRuqA,Harding's,"['32 E 21st St', 'New York, NY 10010']","{'latitude': 40.7393229, 'longitude': -73.9887163}",https://www.yelp.com/biz/hardings-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,393,4.0,10010
951,italian,VLpXSDyK5yhhfFOs9OM20A,Famous Famiglia Pizzeria,"['1248 Lexington Ave', 'New York, NY 10028']","{'latitude': 40.778337, 'longitude': -73.956623}",https://www.yelp.com/biz/famous-famiglia-pizzeria-new-york-12?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,97,4.0,10028
952,italian,vmUNPvduTeWu24d--TbHAg,Ops,"['346 Himrod St', 'Brooklyn, NY 11237']","{'latitude': 40.70276, 'longitude': -73.9171}",https://www.yelp.com/biz/ops-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,177,4.5,11237
953,italian,76y4aMBY0lT6zfJLy2EH-Q,Le Zie,"['172 7th Ave', 'New York, NY 10011']","{'latitude': 40.74246, 'longitude': -73.9970699}",https://www.yelp.com/biz/le-zie-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,336,3.5,10011
954,italian,owZRGT6cxeHrpPxFuslMVw,Cozy Royale,"['434 Humboldt St', 'Brooklyn, NY 11211']","{'latitude': 40.71695, 'longitude': -73.942827}",https://www.yelp.com/biz/cozy-royale-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,40,4.5,11211
955,italian,cRmRAl5HHJcysKBSrHivHA,Lamano Chelsea,"['265 W 20th St', 'New York, NY 10011']","{'latitude': 40.7433797337789, 'longitude': -73.9994259551167}",https://www.yelp.com/biz/lamano-chelsea-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,119,4.0,10011
956,italian,c4PIUs7uwg9lA4ObzJ4V5Q,Barosa,"['62-29 Woodhaven Blvd', 'Rego Park, NY 11374']","{'latitude': 40.726197, 'longitude': -73.869795}",https://www.yelp.com/biz/barosa-rego-park?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,404,3.5,11374
957,italian,u2Uw0v1Rqepv0X6nOyICxA,Anassa Taverna NYC,"['200 E 60th St', 'New York, NY 10022']","{'latitude': 40.762037, 'longitude': -73.9660633}",https://www.yelp.com/biz/anassa-taverna-nyc-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,375,3.5,10022
958,italian,EviCtput3aPEbHEVS4Ahuw,Felice Montague,"['84 Montague St', 'Brooklyn, NY 11201']","{'latitude': 40.69517, 'longitude': -73.9961}",https://www.yelp.com/biz/felice-montague-brooklyn-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,37,4.0,11201
959,italian,o7ebhiCJTSsp43ynRDB1qA,Cipriani Downtown,"['376 W Broadway', 'New York, NY 10012']","{'latitude': 40.723567, 'longitude': -74.003003}",https://www.yelp.com/biz/cipriani-downtown-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,391,3.0,10012
960,italian,8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,"['9 9th Ave', 'New York, NY 10014']","{'latitude': 40.73985, 'longitude': -74.00639}",https://www.yelp.com/biz/rh-rooftop-restaurant-new-york-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,684,4.0,10014
961,italian,CBsNd6iuSyiSMPw2pOzRHw,Bar Italia Madison,"['768 Madison Ave', 'New York, NY 10065']","{'latitude': 40.76789, 'longitude': -73.96847}",https://www.yelp.com/biz/bar-italia-madison-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,160,3.5,10065
962,italian,vYnQYMWk_CpV8APtyFWYWA,Patrizia's Of Maspeth,"['6935 Grand Ave', 'Maspeth, NY 11378']","{'latitude': 40.726783, 'longitude': -73.894276}",https://www.yelp.com/biz/patrizias-of-maspeth-maspeth?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,246,4.0,11378
963,italian,hKdvsbuQRtjajWYwjaoOQw,Tavern on the Green,"['67 Central Park W', 'New York, NY 10023']","{'latitude': 40.772194, 'longitude': -73.9776}",https://www.yelp.com/biz/tavern-on-the-green-new-york-7?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1786,3.5,10023
964,italian,4zw8vEJNc4mcHh2ARzj2gw,Osteria Brooklyn,"['458 Myrtle Ave', 'Brooklyn, NY 11205']","{'latitude': 40.693154, 'longitude': -73.967177}",https://www.yelp.com/biz/osteria-brooklyn-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,148,4.5,11205
965,italian,FelC65I3j7s7mM2rnePN3Q,Savelli,"['195 Smith St', 'New York, NY 11201']","{'latitude': 40.685074, 'longitude': -73.991272}",https://www.yelp.com/biz/savelli-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,55,4.5,11201
966,italian,PLIjHye4lpsyVRxlIOMPRA,Serafina Express,"['402 6th Ave', 'New York, NY 10011']","{'latitude': 40.73359, 'longitude': -73.99921}",https://www.yelp.com/biz/serafina-express-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,1,5.0,10011
967,italian,9Zv7Xu380q2rzPSLEXX0Xg,Joe's Restaurant,"['6611 Forest Ave', 'Ridgewood, NY 11385']","{'latitude': 40.707518, 'longitude': -73.903177}",https://www.yelp.com/biz/joes-restaurant-ridgewood-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,245,4.0,11385
968,italian,lOSLnTElmUVC_vCP0q23TA,Salvo's Pizzabar,"['1477 York Ave', 'New York, NY 10075']","{'latitude': 40.7708511352539, 'longitude': -73.950927734375}",https://www.yelp.com/biz/salvos-pizzabar-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,331,4.0,10075
969,italian,EaNRl3vlDOsNF-gkCR5mBA,La Sirène-UWS,"['416 Amsterdam Ave', 'New York, NY 10024']","{'latitude': 40.7838, 'longitude': -73.97806}",https://www.yelp.com/biz/la-sir%C3%A8ne-uws-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,110,4.0,10024
970,italian,z68FMmmAGWierLCWEXtLEw,Cecconi’s,"['1170 Broadway', 'New York, NY 10001']","{'latitude': 40.74511, 'longitude': -73.98862}",https://www.yelp.com/biz/cecconi-s-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,6,3.0,10001
971,italian,XVWogwA8XncHqRY4JVN9eQ,Tenth Street Pasta & Pizza,"['1000 Willow Ave', 'Hoboken, NJ 07030']","{'latitude': 40.74935270874642, 'longitude': -74.03135923715374}",https://www.yelp.com/biz/tenth-street-pasta-and-pizza-hoboken?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,260,3.5,07030
972,italian,B-Bssflz-SxmH0fVSat8tg,The Perry Club,"['157 7th Ave S', 'New York, NY 10014']","{'latitude': 40.73562, 'longitude': -74.00144}",https://www.yelp.com/biz/the-perry-club-new-york?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,32,4.0,10014
973,italian,QhE50zhSMnQaudpHW1jp7g,The Tyger,"['1 Howard St', 'New York, NY 10013']","{'latitude': 40.71888, 'longitude': -73.99951}",https://www.yelp.com/biz/the-tyger-new-york-2?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,360,4.0,10013
974,italian,W0sXHSSpkiMEDJiBmSLNYQ,Trestle,"['34-02 Broadway', 'Astoria, NY 11106']","{'latitude': 40.7606154, 'longitude': -73.9229562}",https://www.yelp.com/biz/trestle-astoria?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,487,4.5,11106
975,italian,XWNamjD2mSpk56B6z1HT9w,Laico's,"['67 Terhune Ave', 'Jersey City, NJ 07305']","{'latitude': 40.703212, 'longitude': -74.095046}",https://www.yelp.com/biz/laicos-jersey-city?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,253,4.0,07305
976,italian,hV26aNvpfq5g34SI6_gvJA,Mama Rao Cucina Italiana,"['6408 11th Ave', 'Brooklyn, NY 11219']","{'latitude': 40.6291809, 'longitude': -74.0057526}",https://www.yelp.com/biz/mama-rao-cucina-italiana-brooklyn?adjust_creative=52yWt2D7942eXXw-S7kpfA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=52yWt2D7942eXXw-S7kpfA,249,4.5,11219
